"Type","From","To","Anchor Text","Alt Text","Follow","Target","Rel","Path Type","Link Path","Link Position"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnie-kolycki/kreslo-kolyaska-armed-n007/","https://www.youtube.com/embed/2SGaM5OfmPk","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/elektroprivod-unawheel-mini-dlya-kolyaski/","https://www.youtube.com/embed/dHuQ8-KxYiA","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Image","https://www.e-kislorod.ru/catalog/alektronnie-maccajeri--mioctimulytori-/massazher-dlya-nog-axiom-feet/","https://img.youtube.com/vi/ImQZ_St-5wE/maxresdefault.jpg","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/div/span[6]/img","Content"
"Iframe","https://www.e-kislorod.ru/catalog/maski/forma-full-face-mask/","http://www.youtube.com/embed/nrXhPdejBeI?list=PLonAnS_1BEgqN_rK0_pFbd3lH9igtMRVn","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[13]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/krovati-s-mekhanicheskim-privodom/krovat-funktsionalnaya-meditsinskaya-e-45a-mm-152pn/","https://www.youtube.com/embed/WIHuxjFdarc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnie-kolycki-aktivnogo-tipa/kreslo-kolyaska-aktivnogo-tipa-s5000/","https://www.youtube.com/embed/RfLq-07Dfqc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-kolena/8060-genu-immobil-0/","https://www.youtube.com/embed/-2cWcLiz4pI?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-kolena/8062-kolennyy-tutor-genu-immobil-20/","https://www.youtube.com/embed/-2cWcLiz4pI?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/massazhnye-stoly/us-medica-olimp/","https://www.youtube.com/embed/hgvv4YYaBig","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[@class='MsoNormal'][7]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/alektronnie-maccajeri--mioctimulytori-/vibroplatforma-us-medica-vibroplate-pro/","https://www.youtube.com/embed/7-Q46KkA8Q4","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-dlya-detey-invalidov-patron-froggo/","https://www.youtube.com/embed/krf0fD4QfF4?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-ple4a/5065-ortez-dlya-verkhney-konechnosti-omo-neurexa-ottobock/","https://www.youtube.com/embed/KvBYOcxZbfg","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[16]/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kolyaska-invalidnaya-s-elektroprivodom-ortonica-pulse-770/","https://www.youtube.com/embed/HmTpnfAT9r4","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/maski/431-s-m-l/","http://www.youtube.com/embed/4soU-flSPEQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[13]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-golenoctopa/50s5-golenostopnyy-bandazh-malleo-sensa/","https://www.youtube.com/embed/4XqrfjHaViY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[24]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-golenoctopa/50s5-golenostopnyy-bandazh-malleo-sensa/","https://www.youtube.com/embed/4XqrfjHaViY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kolyaska-invalidnaya-s-elektroprivodom-ortonica-pulse-250/","https://www.youtube.com/embed/KYXQdeGj964","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kolyaska-invalidnaya-s-elektroprivodom-ortonica-pulse-210/","https://www.youtube.com/embed/KYXQdeGj964","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kolyaska-invalidnaya-s-elektroprivodom-ortonica-pulse-210/","https://www.youtube.com/embed/9OzCbxCInrA","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/krovati-s-mekhanicheskim-privodom/krovat-funktsionalnaya-meditsinskaya-armed-rs106-b/","https://www.youtube.com/embed/43ke9jf2E7w","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-8f-5aw/","https://www.youtube.com/embed/WR4flWFwO6U","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-golenoctopa/50s1-ottobock-golenostopnyy-ortez-longeta-dyna-ankle/","https://www.youtube.com/embed/ZSo4xoIqYbs","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[25]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-golenoctopa/50s9-zhestkiy-golenostopnyy-ortez/","https://www.youtube.com/embed/S6qqhKzAtVY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[19]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnie-kolycki/kreslo-kolyaska-armed-5000/","https://www.youtube.com/embed/oCXEjk4khgY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/maski/431-s-m-l/","http://www.youtube.com/embed/2YqP5SiKKzs","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[15]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/vertikalizatori-detckie/mnogofunktsionalnoe-ustroystvo-dalmatinchik-invento/","https://www.youtube.com/embed/iun3-Uly-9U","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/maski/431-s-m-l/","http://www.youtube.com/embed/ac8_OVbFvR0","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[14]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/elektroprivod-unawheel-mini-dlya-kolyaski/","https://www.youtube.com/embed/SHUf8ysFZVU","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/krovati-s-elektricheskim-privodom/krovat-funktsionalnaya-elektricheskaya-armed-rs201/","https://www.youtube.com/embed/vk4DdgncIKQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/opory-khodunki-dlya-detey/khodunki-detskie-dinamicheskie-angel-solo/","https://www.youtube.com/embed/QDQERsBOT3s","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/massazhnye-stoly/us-medica-lux/","https://www.youtube.com/embed/oL5ic3_YI8E?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/massazhnye-stoly/us-medica-profi/","https://www.youtube.com/embed/oL5ic3_YI8E?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kreslo-kolyaska-s-elektroprivodom-ortonika-pulse-620/","https://www.youtube.com/embed/Q7U5RzbFPPs","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-golenoctopa/28u23-dinamicheskiy-ortez-stopoderzhatel/","https://www.youtube.com/embed/tMFV8pgLyg4","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-golenoctopa/28u22-dinamicheskiy-ortez-stopoderzhatel-walkon-flex/","https://www.youtube.com/embed/tMFV8pgLyg4","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-dlya-detey-s-dtsp-kimba-neo/","https://www.youtube.com/embed/pFCJoTILKPo","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kolyaska-dlya-detey-s-dtsp-kimba-kross/","https://www.youtube.com/embed/pFCJoTILKPo","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kolyaska-dlya-detey-s-dtsp-kimba-neo-na-komnatnoy-rame/","https://www.youtube.com/embed/pFCJoTILKPo","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kolyaska-dlya-detey-s-dtsp-kimba-inlayn/","https://www.youtube.com/embed/pFCJoTILKPo","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/alektronnie-maccajeri--mioctimulytori-/limfodrenazhnyy-apparat-dlya-pressoterapii-yamaguchi-axiom-air-boots/","https://www.youtube.com/embed/tWhs_iGtZ9M","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/div/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnie-kolycki/kreslo-kolyaska-armed-5000/","https://www.youtube.com/embed/fbct67_gyVQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[4]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-golenoctopa/28u23-dinamicheskiy-ortez-stopoderzhatel/","https://www.youtube.com/embed/wrjfF8eXnwY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-golenoctopa/28u22-dinamicheskiy-ortez-stopoderzhatel-walkon-flex/","https://www.youtube.com/embed/wrjfF8eXnwY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kreslo-kolyaska-fs111a-armed/","https://www.youtube.com/embed/x0vm9frlTTc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnie-kolycki-aktivnogo-tipa/kolesa-dlya-invalidnoy-kolyaski-softwheel-2-75/","https://www.youtube.com/embed/vyZDJfG45Hk","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/elektro-kolyaska-ortonika-pulse-330/","https://www.youtube.com/embed/rqwaoGNkWyI","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-ple4a/5065-ortez-dlya-verkhney-konechnosti-omo-neurexa-ottobock/","https://www.youtube.com/embed/FsxF7AIRh2Y?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/massazhnye-stoly/us-medica-atlant/","https://www.youtube.com/embed/hgvv4YYaBig?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/massazhnye-stoly/us-medica-olimp/","https://www.youtube.com/embed/hgvv4YYaBig?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-kolena/50k13-n-ramnyy-kolennyy-ortez-genu-arexa/","https://www.youtube.com/embed/nrLAAhEHr18","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-detei-c-dsp/kreslo-dlya-kupaniya-otter/","https://www.youtube.com/embed/yVP9qm4Fah4","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/circaid-reguliruemye-nerastyazhimye-kompressionnye-bandazhi/rnk-bandazh-circaid-juxtalite-ankle-foot-wrap-na-stopu-i-lodyzhku-ju1/","https://www.youtube.com/embed/YoTaHPDoywI","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kiclorodnoe-oborudovanie/kislorodnyy-kontsentrator-lovego-lg-102p-torgovaya-marka-ventum/","https://www.youtube.com/embed/zk_o9zZfGIU","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-8f-5aw/","https://www.youtube.com/embed/UhDEtCWWvyI","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnie-kolycki-aktivnogo-tipa/kreslo-kolyaska-ottobock-avangard%204/","https://www.youtube.com/embed/tY-DFpQ8Y_E","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-ple4a/5065-ortez-dlya-verkhney-konechnosti-omo-neurexa-ottobock/","https://www.youtube.com/embed/YcD7dhxL6DQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/massazhnye-stoly/us-medica-bali/","https://www.youtube.com/embed/6tP84Tet_Ng","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[@class='MsoNormal'][3]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/portativnie-konsentratori-kicloroda/psa-generator-wellgo-hiq-1021/","https://www.youtube.com/embed/7612M04rKLg","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/portativnie-konsentratori-kicloroda/portativnyy-kislorodnyy-kontsentrator-devilbiss-igo2/","https://www.youtube.com/embed/xeQQXCO7zog","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/massazhnye-stoly/stol-massazhnyy-jf-ay01/","https://www.youtube.com/embed/9ITQhC7zL1Q","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/div[@class='video_fl_left'][2]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-reyser-ursus-/","https://www.youtube.com/embed/QRSfgc4fNLY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kolyaska-invalidnaya-s-elektroprivodom-ortonica-pulse-770/","https://www.youtube.com/embed/7Ww4NHx1mHw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/krovati-s-mekhanicheskim-privodom/krovat-funktsionalnaya-meditsinskaya-armed-fs3031w-c-prinadlezhnostyami/","https://www.youtube.com/embed/Ev4eClB9TMo","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/krovati-s-elektricheskim-privodom/krovat-reabilitatsionnaya-vertica/","https://www.youtube.com/embed/DKEthxa-FFY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-dlya-detey-s-dtsp-jacko-clipper/","https://www.youtube.com/embed/jFvBVqxV4_0","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
